cultivo,campania,municipio_id,municipio_nombre,superficie_sembrada,superficie_cosechada,produccion,rendimiento
Maíz,1970/71,06455,Las Flores,14000,1000,1200,1200
Maíz,1971/72,06455,Las Flores,8000,1000,1400,1400
Maíz,1972/73,06455,Las Flores,18000,2000,4200,2100
Maíz,1973/74,06455,Las Flores,15000,15000,27000,1800
Maíz,1974/75,06455,Las Flores,20000,11000,24000,2182
Maíz,1975/76,06455,Las Flores,23000,21000,56700,2700
Maíz,1976/77,06455,Las Flores,10000,8000,19200,2400
Maíz,1977/78,06455,Las Flores,11500,11400,33300,2921
Maíz,1978/79,06455,Las Flores,10000,9000,27000,3000
Maíz,1979/80,06455,Las Flores,12000,6300,20160,3200
Maíz,1980/81,06455,Las Flores,8000,8000,20000,2500
Maíz,1981/82,06455,Las Flores,10000,8500,27200,3200
Maíz,1982/83,06455,Las Flores,9000,8500,29750,3500
Maíz,1983/84,06455,Las Flores,9000,9000,28800,3200
Maíz,1984/85,06455,Las Flores,8400,4400,12300,2795
Maíz,1985/86,06455,Las Flores,4000,3950,11060,2800
Maíz,1986/87,06455,Las Flores,3800,3800,10260,2700
Maíz,1987/88,06455,Las Flores,8000,7000,13300,1900
Maíz,1988/89,06455,Las Flores,5500,4800,11000,2292
Maíz,1989/90,06455,Las Flores,5500,5500,22000,4000
Maíz,1990/91,06455,Las Flores,5500,5500,26400,4800
Maíz,1991/92,06455,Las Flores,6600,6300,31500,5000
Maíz,1992/93,06455,Las Flores,7200,6100,25600,4197
Maíz,1993/94,06455,Las Flores,2900,2900,12200,4207
Maíz,1994/95,06455,Las Flores,5000,5000,23500,4700
Maíz,1995/96,06455,Las Flores,6000,6000,22800,3800
Maíz,1996/97,06455,Las Flores,7600,7600,35000,4605
Maíz,1997/98,06455,Las Flores,6100,6100,42100,6902
Maíz,1998/99,06455,Las Flores,4900,4900,23500,4796
Maíz,1999/00,06455,Las Flores,6300,6300,31500,5000
Maíz,2000/01,06455,Las Flores,4900,4000,21000,5250
Maíz,2001/02,06455,Las Flores,2451,2451,13730,5602
Maíz,2002/03,06455,Las Flores,2400,1848,12940,7002
Maíz,2003/04,06455,Las Flores,2500,2000,15400,7700
Maíz,2004/05,06455,Las Flores,3750,3120,27460,8801
Maíz,2005/06,06455,Las Flores,3700,3100,23870,7700
Maíz,2006/07,06455,Las Flores,6500,6300,61740,9800
Maíz,2007/08,06455,Las Flores,7000,6250,48750,7800
Maíz,2008/09,06455,Las Flores,6000,4400,22000,5000
Maíz,2009/10,06455,Las Flores,11000,9000,81000,9000
Maíz,2010/11,06455,Las Flores,9500,8000,52990,6624
Maíz,2011/12,06455,Las Flores,12000,10300,55620,5400
Maíz,2012/13,06455,Las Flores,21033,19033,152260,8000
Maíz,2013/14,06455,Las Flores,8900,2900,20880,7200
Maíz,2014/15,06455,Las Flores,15000,11200,78400,7000
Maíz,2015/16,06455,Las Flores,16000,12790,109994,8600
Maíz,2016/17,06455,Las Flores,21000,15000,135000,9000
Maíz,2017/18,06455,Las Flores,23985,16635,93156,5600
Maíz,2018/19,06455,Las Flores,21000,15851,126808,8000
Maíz,2019/20,06455,Las Flores,15834,11840,86432,7300
Maíz,2020/21,06455,Las Flores,15300,11165,81839,7330
Maíz,2021/22,06455,Las Flores,21327,15515,109070,7030
Maíz,2022/23,06455,Las Flores,20900,15361,75730,4930
Maíz,2023/24,06455,Las Flores,20441,15003,110572,7370
Maíz,2024/25,06455,Las Flores,18783,13824,101883,7370
Maíz,1969/70,06462,Leandro N. Alem,9500,9500,39900,4200
Maíz,1970/71,06462,Leandro N. Alem,6000,6000,19200,3200
Maíz,1971/72,06462,Leandro N. Alem,5000,5000,13000,2600
Maíz,1972/73,06462,Leandro N. Alem,4000,4000,18800,4700
Maíz,1973/74,06462,Leandro N. Alem,12000,10000,45000,4500
Maíz,1974/75,06462,Leandro N. Alem,14000,12300,46700,3797
Maíz,1975/76,06462,Leandro N. Alem,8000,8000,23600,2950
Maíz,1976/77,06462,Leandro N. Alem,7000,6200,31620,5100
Maíz,1977/78,06462,Leandro N. Alem,6000,5800,35000,6034
Maíz,1978/79,06462,Leandro N. Alem,7800,7800,39000,5000
Maíz,1979/80,06462,Leandro N. Alem,6000,5000,22500,4500
Maíz,1980/81,06462,Leandro N. Alem,8000,8000,41600,5200
Maíz,1981/82,06462,Leandro N. Alem,7000,7000,27200,3886
Maíz,1982/83,06462,Leandro N. Alem,5500,5000,22050,4410
Maíz,1983/84,06462,Leandro N. Alem,10000,10000,39000,3900
Maíz,1984/85,06462,Leandro N. Alem,13000,13000,39000,3000
Maíz,1985/86,06462,Leandro N. Alem,13000,13000,49400,3800
Maíz,1986/87,06462,Leandro N. Alem,12200,12200,33800,2770
Maíz,1987/88,06462,Leandro N. Alem,11000,11000,55000,5000
Maíz,1988/89,06462,Leandro N. Alem,11000,11000,28000,2545
Maíz,1989/90,06462,Leandro N. Alem,10000,10000,35000,3500
Maíz,1990/91,06462,Leandro N. Alem,16500,16500,75900,4600
Maíz,1991/92,06462,Leandro N. Alem,15000,14600,102200,7000
Maíz,1992/93,06462,Leandro N. Alem,16000,14000,78400,5600
Maíz,1993/94,06462,Leandro N. Alem,10000,10000,50000,5000
Maíz,1994/95,06462,Leandro N. Alem,14000,14000,85400,6100
Maíz,1995/96,06462,Leandro N. Alem,17000,15200,111000,7303
Maíz,1996/97,06462,Leandro N. Alem,23000,22900,167200,7301
Maíz,1997/98,06462,Leandro N. Alem,21000,20000,180000,9000
Maíz,1998/99,06462,Leandro N. Alem,19000,19000,165300,8700
Maíz,1999/00,06462,Leandro N. Alem,20000,20000,158000,7900
Maíz,2000/01,06462,Leandro N. Alem,15000,12740,91730,7200
Maíz,2001/02,06462,Leandro N. Alem,12000,10800,75600,7000
Maíz,2002/03,06462,Leandro N. Alem,12800,12000,114000,9500
Maíz,2003/04,06462,Leandro N. Alem,14000,13000,119600,9200
Maíz,2004/05,06462,Leandro N. Alem,22000,20500,194750,9500
Maíz,2005/06,06462,Leandro N. Alem,14500,12500,105000,8400
Maíz,2006/07,06462,Leandro N. Alem,12600,12600,120960,9600
Maíz,2007/08,06462,Leandro N. Alem,15490,14490,127510,8800
Maíz,2008/09,06462,Leandro N. Alem,14000,12050,78570,6520
Maíz,2009/10,06462,Leandro N. Alem,14000,13000,143000,11000
Maíz,2010/11,06462,Leandro N. Alem,16100,15100,131280,8694
Maíz,2011/12,06462,Leandro N. Alem,34900,30890,157540,5100
Maíz,2012/13,06462,Leandro N. Alem,31800,28600,254540,8900
Maíz,2013/14,06462,Leandro N. Alem,22000,19400,194000,10000
Maíz,2014/15,06462,Leandro N. Alem,22000,19500,200850,10300
Maíz,2015/16,06462,Leandro N. Alem,21300,19500,210600,10800
Maíz,2016/17,06462,Leandro N. Alem,19900,14315,146013,10200
Maíz,2017/18,06462,Leandro N. Alem,26655,23825,200130,8400
Maíz,2018/19,06462,Leandro N. Alem,26500,22880,237952,10400
Maíz,2019/20,06462,Leandro N. Alem,23000,18985,185104,9750
Maíz,2020/21,06462,Leandro N. Alem,33000,31000,275900,8900
Maíz,2021/22,06462,Leandro N. Alem,33000,31000,251100,8100
Maíz,2022/23,06462,Leandro N. Alem,33000,30340,169904,5600
Maíz,2023/24,06462,Leandro N. Alem,34000,32000,262400,8200
Maíz,2024/25,06462,Leandro N. Alem,31000,29000,232870,8030
Maíz,2023/24,06466,Lezama,8150,7400,57720,7800
Maíz,2024/25,06466,Lezama,8150,7400,51060,6900
Maíz,1969/70,06469,Lincoln,21000,21000,67200,3200
Maíz,1970/71,06469,Lincoln,17000,7000,22000,3143
Maíz,1971/72,06469,Lincoln,13000,13000,26000,2000
Maíz,1972/73,06469,Lincoln,9000,6000,27000,4500
Maíz,1973/74,06469,Lincoln,13000,10000,42000,4200
Maíz,1974/75,06469,Lincoln,10000,7600,25200,3316
Maíz,1975/76,06469,Lincoln,14000,11000,26400,2400
Maíz,1976/77,06469,Lincoln,4500,3500,15750,4500
Maíz,1977/78,06469,Lincoln,10000,6300,28500,4524
Maíz,1978/79,06469,Lincoln,12000,9700,34920,3600
Maíz,1979/80,06469,Lincoln,13000,8800,21120,2400
Maíz,1980/81,06469,Lincoln,12000,12000,43600,3633
Maíz,1981/82,06469,Lincoln,9000,9000,31500,3500
Maíz,1982/83,06469,Lincoln,6000,5000,21000,4200
Maíz,1983/84,06469,Lincoln,11000,8500,34000,4000
Maíz,1984/85,06469,Lincoln,15000,12500,43750,3500
Maíz,1985/86,06469,Lincoln,24000,20700,95220,4600
Maíz,1986/87,06469,Lincoln,29400,23600,79100,3352
Maíz,1987/88,06469,Lincoln,26600,24800,106640,4300
Maíz,1988/89,06469,Lincoln,24000,19000,65000,3421
Maíz,1989/90,06469,Lincoln,14000,10000,35000,3500
Maíz,1990/91,06469,Lincoln,15500,15000,64500,4300
Maíz,1991/92,06469,Lincoln,17000,16300,106000,6503
Maíz,1992/93,06469,Lincoln,19000,17500,94500,5400
Maíz,1993/94,06469,Lincoln,9000,9000,48600,5400
Maíz,1994/95,06469,Lincoln,18000,18000,106200,5900
Maíz,1995/96,06469,Lincoln,20000,18700,108500,5802
Maíz,1996/97,06469,Lincoln,28000,24800,186000,7500
Maíz,1997/98,06469,Lincoln,26000,23520,199900,8499
Maíz,1998/99,06469,Lincoln,23000,22400,188200,8402
Maíz,1999/00,06469,Lincoln,30000,30000,222000,7400
Maíz,2000/01,06469,Lincoln,28000,24500,171500,7000
Maíz,2001/02,06469,Lincoln,14000,11800,76700,6500
Maíz,2002/03,06469,Lincoln,14500,13000,110500,8500
Maíz,2003/04,06469,Lincoln,14000,12500,112500,9000
Maíz,2004/05,06469,Lincoln,20000,16000,144000,9000
Maíz,2005/06,06469,Lincoln,18000,15000,121500,8100
Maíz,2006/07,06469,Lincoln,18900,15900,152640,9600
Maíz,2007/08,06469,Lincoln,45000,40000,336000,8400
Maíz,2008/09,06469,Lincoln,41000,35210,216540,6150
Maíz,2009/10,06469,Lincoln,41000,38000,399000,10500
Maíz,2010/11,06469,Lincoln,45100,42100,335520,7970
Maíz,2011/12,06469,Lincoln,49700,38760,170540,4400
Maíz,2012/13,06469,Lincoln,79400,74400,610080,8200
Maíz,2013/14,06469,Lincoln,46300,41300,351050,8500
Maíz,2014/15,06469,Lincoln,65000,61000,616100,10100
Maíz,2015/16,06469,Lincoln,39680,34760,351076,10100
Maíz,2016/17,06469,Lincoln,50500,39304,389110,9900
Maíz,2017/18,06469,Lincoln,66423,58393,455465,7800
Maíz,2018/19,06469,Lincoln,81000,71495,732824,10250
Maíz,2019/20,06469,Lincoln,72000,61140,544146,8900
Maíz,2020/21,06469,Lincoln,71000,60000,516000,8600
Maíz,2021/22,06469,Lincoln,68200,57200,454740,7950
Maíz,2022/23,06469,Lincoln,60000,48500,276450,5700
Maíz,2023/24,06469,Lincoln,67000,57000,456000,8000
Maíz,2024/25,06469,Lincoln,61000,51000,402900,7900
Maíz,1969/70,06476,Loberia,19000,17000,49000,2882
Maíz,1970/71,06476,Loberia,22000,9000,16800,1867
Maíz,1971/72,06476,Loberia,11500,7900,18600,2354
Maíz,1972/73,06476,Loberia,12000,11800,41200,3492
Maíz,1973/74,06476,Loberia,11000,4000,12000,3000
Maíz,1974/75,06476,Loberia,10500,3500,8200,2343
Maíz,1975/76,06476,Loberia,11500,6000,12700,2117
Maíz,1976/77,06476,Loberia,12000,6500,19500,3000
Maíz,1977/78,06476,Loberia,14700,7500,22500,3000
Maíz,1978/79,06476,Loberia,16000,4000,12000,3000
Maíz,1979/80,06476,Loberia,16000,3500,6300,1800
Maíz,1980/81,06476,Loberia,18500,14000,51200,3657
Maíz,1981/82,06476,Loberia,14000,7000,21000,3000
Maíz,1982/83,06476,Loberia,12000,10600,37000,3491
Maíz,1983/84,06476,Loberia,12000,10340,31020,3000
Maíz,1984/85,06476,Loberia,12000,10000,40000,4000
Maíz,1985/86,06476,Loberia,12000,10000,60000,6000
Maíz,1986/87,06476,Loberia,23900,10600,30000,2830
Maíz,1987/88,06476,Loberia,12000,12000,60000,5000
Maíz,1988/89,06476,Loberia,16000,15000,75000,5000
Maíz,1989/90,06476,Loberia,17000,17000,100000,5882
Maíz,1990/91,06476,Loberia,23000,21800,82800,3798
Maíz,1991/92,06476,Loberia,31000,27900,114400,4100
Maíz,1992/93,06476,Loberia,32500,27000,84000,3111
Maíz,1993/94,06476,Loberia,29000,25000,82500,3300
Maíz,1994/95,06476,Loberia,26500,25200,88200,3500
Maíz,1995/96,06476,Loberia,33000,28100,84300,3000
Maíz,1996/97,06476,Loberia,36000,32400,162000,5000
Maíz,1997/98,06476,Loberia,33000,29500,165200,5600
Maíz,1998/99,06476,Loberia,25000,16500,51200,3103
Maíz,1999/00,06476,Loberia,22000,16000,81600,5100
Maíz,2000/01,06476,Loberia,19000,14000,64960,4640
Maíz,2001/02,06476,Loberia,15000,10000,50000,5000
Maíz,2002/03,06476,Loberia,11000,7000,33600,4800
Maíz,2003/04,06476,Loberia,9000,7000,39900,5700
Maíz,2004/05,06476,Loberia,8500,4000,20000,5000
Maíz,2005/06,06476,Loberia,8000,4400,25080,5700
Maíz,2006/07,06476,Loberia,8500,2500,12500,5000
Maíz,2007/08,06476,Loberia,9000,5000,24000,4800
Maíz,2008/09,06476,Loberia,8500,3700,16360,4422
Maíz,2009/10,06476,Loberia,7000,3800,28880,7600
Maíz,2010/11,06476,Loberia,8400,5850,44200,7556
Maíz,2011/12,06476,Loberia,19000,11900,89250,7500
Maíz,2012/13,06476,Loberia,33700,23200,162400,7000
Maíz,2013/14,06476,Loberia,29100,17100,73530,4300
Maíz,2014/15,06476,Loberia,34000,16000,96000,6000
Maíz,2015/16,06476,Loberia,25900,8530,50327,5900
Maíz,2016/17,06476,Loberia,55850,21450,126555,5900
Maíz,2017/18,06476,Loberia,57875,37195,204573,5500
Maíz,2018/19,06476,Loberia,42300,33860,287810,8500
Maíz,2019/20,06476,Loberia,40000,28000,246400,8800
Maíz,2020/21,06476,Loberia,46500,35500,266250,7500
Maíz,2021/22,06476,Loberia,69800,52800,369600,7000
Maíz,2022/23,06476,Loberia,75930,56930,347273,6100
Maíz,2023/24,06476,Loberia,70499,56809,369259,6500
Maíz,2024/25,06476,Loberia,69426,55426,360269,6500
Maíz,1969/70,06483,Lobos,9100,8950,25060,2800
Maíz,1970/71,06483,Lobos,10000,9000,27000,3000
Maíz,1971/72,06483,Lobos,9000,6700,13400,2000
Maíz,1972/73,06483,Lobos,12000,10700,35310,3300
Maíz,1973/74,06483,Lobos,14000,10000,42450,4245
Maíz,1974/75,06483,Lobos,20000,13000,40300,3100
Maíz,1975/76,06483,Lobos,12000,10000,35000,3500
Maíz,1976/77,06483,Lobos,9000,9000,36000,4000
Maíz,1977/78,06483,Lobos,12600,10500,40800,3886
Maíz,1978/79,06483,Lobos,8000,6500,11700,1800
Maíz,1979/80,06483,Lobos,6000,3000,6000,2000
Maíz,1980/81,06483,Lobos,14000,12000,47000,3917
Maíz,1981/82,06483,Lobos,13000,12200,48800,4000
Maíz,1982/83,06483,Lobos,11000,11000,40700,3700
Maíz,1983/84,06483,Lobos,10000,10000,35000,3500
Maíz,1984/85,06483,Lobos,10000,4800,19200,4000
Maíz,1985/86,06483,Lobos,14500,14500,50750,3500
Maíz,1986/87,06483,Lobos,13000,13000,53300,4100
Maíz,1987/88,06483,Lobos,9000,8000,22440,2805
Maíz,1988/89,06483,Lobos,12000,12000,36000,3000
Maíz,1989/90,06483,Lobos,10000,10000,40000,4000
Maíz,1990/91,06483,Lobos,14600,14600,73000,5000
Maíz,1991/92,06483,Lobos,17500,17000,88400,5200
Maíz,1992/93,06483,Lobos,17000,14400,65500,4549
Maíz,1993/94,06483,Lobos,6800,6800,29900,4397
Maíz,1994/95,06483,Lobos,11500,11500,57500,5000
Maíz,1995/96,06483,Lobos,13800,13800,60700,4399
Maíz,1996/97,06483,Lobos,17400,17400,95700,5500
Maíz,1997/98,06483,Lobos,13900,13900,104300,7504
Maíz,1998/99,06483,Lobos,11200,11200,59400,5304
Maíz,1999/00,06483,Lobos,14500,14500,72500,5000
Maíz,2000/01,06483,Lobos,8000,8000,50000,6250
Maíz,2001/02,06483,Lobos,3987,3987,21930,5500
Maíz,2002/03,06483,Lobos,4100,3690,26940,7301
Maíz,2003/04,06483,Lobos,3800,3300,25410,7700
Maíz,2004/05,06483,Lobos,5100,4700,41830,8900
Maíz,2005/06,06483,Lobos,5800,5200,39000,7500
Maíz,2006/07,06483,Lobos,7200,6650,63840,9600
Maíz,2007/08,06483,Lobos,8600,8010,56870,7100
Maíz,2008/09,06483,Lobos,10000,6800,34000,5000
Maíz,2009/10,06483,Lobos,8500,7900,67150,8500
Maíz,2010/11,06483,Lobos,22000,20500,137920,6728
Maíz,2011/12,06483,Lobos,24000,21400,115560,5400
Maíz,2012/13,06483,Lobos,15500,13500,108000,8000
Maíz,2013/14,06483,Lobos,12700,8200,59860,7300
Maíz,2014/15,06483,Lobos,15000,10000,80000,8000
Maíz,2015/16,06483,Lobos,17000,12940,107402,8300
Maíz,2016/17,06483,Lobos,23000,18800,165440,8800
Maíz,2017/18,06483,Lobos,23000,15952,89331,5600
Maíz,2018/19,06483,Lobos,14900,8978,80802,9000
Maíz,2019/20,06483,Lobos,14962,11182,90574,8100
Maíz,2020/21,06483,Lobos,16000,11655,87063,7470
Maíz,2021/22,06483,Lobos,16091,11642,82425,7080
Maíz,2022/23,06483,Lobos,15769,11527,56713,4920
Maíz,2023/24,06483,Lobos,15396,11270,79115,7020
Maíz,2024/25,06483,Lobos,14158,10415,75509,7250
Maíz,1969/70,06497,Lujan,3600,3600,10800,3000
Maíz,1970/71,06497,Lujan,3600,3600,10800,3000
Maíz,1971/72,06497,Lujan,3700,3700,11100,3000
Maíz,1972/73,06497,Lujan,3500,3500,10500,3000
Maíz,1973/74,06497,Lujan,3700,3700,12000,3243
Maíz,1974/75,06497,Lujan,4000,3200,9600,3000
Maíz,1975/76,06497,Lujan,4000,3700,12210,3300
Maíz,1976/77,06497,Lujan,4000,3800,14200,3737
Maíz,1977/78,06497,Lujan,4200,4060,18000,4434
Maíz,1978/79,06497,Lujan,10000,10000,20000,2000
Maíz,1979/80,06497,Lujan,5600,5300,12720,2400
Maíz,1980/81,06497,Lujan,6100,6100,27450,4500
Maíz,1981/82,06497,Lujan,4000,4000,14800,3700
Maíz,1982/83,06497,Lujan,4500,4500,9900,2200
Maíz,1983/84,06497,Lujan,4500,4500,13050,2900
Maíz,1984/85,06497,Lujan,4000,4000,14000,3500
Maíz,1985/86,06497,Lujan,5000,5000,13500,2700
Maíz,1986/87,06497,Lujan,5500,4500,12600,2800
Maíz,1987/88,06497,Lujan,5000,4000,11600,2900
Maíz,1988/89,06497,Lujan,3000,3000,8000,2667
Maíz,1989/90,06497,Lujan,500,500,1910,3820
Maíz,1990/91,06497,Lujan,5300,5300,27600,5208
Maíz,1991/92,06497,Lujan,5280,5280,28500,5398
Maíz,1992/93,06497,Lujan,4000,4000,20000,5000
Maíz,1993/94,06497,Lujan,3000,3000,12000,4000
Maíz,1994/95,06497,Lujan,3000,3000,16800,5600
Maíz,1995/96,06497,Lujan,3000,3000,12000,4000
Maíz,1996/97,06497,Lujan,4000,3500,22400,6400
Maíz,1997/98,06497,Lujan,3800,3100,25400,8194
Maíz,1998/99,06497,Lujan,3000,2500,17800,7120
Maíz,1999/00,06497,Lujan,3000,2000,8000,4000
Maíz,2000/01,06497,Lujan,2500,1500,10500,7000
Maíz,2001/02,06497,Lujan,2000,1000,6500,6500
Maíz,2002/03,06497,Lujan,1500,1500,10500,7000
Maíz,2003/04,06497,Lujan,1500,1500,10800,7200
Maíz,2004/05,06497,Lujan,2500,2500,21250,8500
Maíz,2005/06,06497,Lujan,2200,1800,9360,5200
Maíz,2006/07,06497,Lujan,2400,2000,18000,9000
Maíz,2007/08,06497,Lujan,2700,2200,17600,8000
Maíz,2008/09,06497,Lujan,2000,1400,6720,4800
Maíz,2009/10,06497,Lujan,1600,1000,10000,10000
Maíz,2010/11,06497,Lujan,1800,1200,8690,7242
Maíz,2011/12,06497,Lujan,2200,1200,7080,5900
Maíz,2012/13,06497,Lujan,1700,700,6650,9500
Maíz,2013/14,06497,Lujan,1600,500,3500,7000
Maíz,2014/15,06497,Lujan,1500,1090,9374,8600
Maíz,2015/16,06497,Lujan,1300,170,1326,7800
Maíz,2016/17,06497,Lujan,1600,760,6840,9000
Maíz,2017/18,06497,Lujan,2500,1190,7735,6500
Maíz,2018/19,06497,Lujan,2600,350,2975,8500
Maíz,2019/20,06497,Lujan,5400,1900,15200,8000
Maíz,2020/21,06497,Lujan,5300,1800,14400,8000
Maíz,2021/22,06497,Lujan,5000,1500,10800,7200
Maíz,2022/23,06497,Lujan,5100,550,3025,5500
Maíz,2023/24,06497,Lujan,6500,2950,23010,7800
Maíz,2024/25,06497,Lujan,5500,1950,13845,7100
Maíz,1969/70,06505,Magdalena,10500,10300,27810,2700
Maíz,1970/71,06505,Magdalena,11000,10000,29000,2900
Maíz,1971/72,06505,Magdalena,11400,6900,17940,2600
Maíz,1972/73,06505,Magdalena,12000,10000,28800,2880
Maíz,1973/74,06505,Magdalena,10500,7500,19900,2653
Maíz,1974/75,06505,Magdalena,8500,4500,9000,2000
Maíz,1975/76,06505,Magdalena,8500,5900,14000,2373
Maíz,1976/77,06505,Magdalena,9000,6500,19500,3000
Maíz,1977/78,06505,Magdalena,9400,9400,29140,3100
Maíz,1978/79,06505,Magdalena,6000,3000,5700,1900
Maíz,1979/80,06505,Magdalena,4800,1800,5400,3000
Maíz,1980/81,06505,Magdalena,5000,4000,14000,3500
Maíz,1981/82,06505,Magdalena,3000,1500,4500,3000
Maíz,1982/83,06505,Magdalena,1500,1000,2800,2800
Maíz,1983/84,06505,Magdalena,3000,3000,9900,3300
Maíz,1984/85,06505,Magdalena,3000,3000,10200,3400
Maíz,1985/86,06505,Magdalena,2800,2700,8640,3200
Maíz,1986/87,06505,Magdalena,2500,2000,6600,3300
Maíz,1987/88,06505,Magdalena,2000,1200,3720,3100
Maíz,1988/89,06505,Magdalena,1800,1000,2600,2600
Maíz,1989/90,06505,Magdalena,500,500,1000,2000
Maíz,2003/04,06505,Magdalena,5200,3600,21000,5833
Maíz,2004/05,06505,Magdalena,5500,3900,26520,6800
Maíz,2005/06,06505,Magdalena,5300,3600,21240,5900
Maíz,2006/07,06505,Magdalena,7200,6980,53050,7600
Maíz,2007/08,06505,Magdalena,6200,4500,30600,6800
Maíz,2008/09,06505,Magdalena,6200,4500,21600,4800
Maíz,2009/10,06505,Magdalena,6400,4500,32850,7300
Maíz,2010/11,06505,Magdalena,6400,4500,27950,6211
Maíz,2011/12,06505,Magdalena,6400,4500,24300,5400
Maíz,2012/13,06505,Magdalena,6400,4500,24300,5400
Maíz,2013/14,06505,Magdalena,2850,2000,14000,7000
Maíz,2014/15,06505,Magdalena,2740,2290,19236,8400
Maíz,2015/16,06505,Magdalena,2500,1120,8288,7400
Maíz,2016/17,06505,Magdalena,3000,240,1920,8000
Maíz,2017/18,06505,Magdalena,5700,3800,26220,6900
Maíz,2018/19,06505,Magdalena,3900,1600,13600,8500
Maíz,2019/20,06505,Magdalena,2880,980,7840,8000
Maíz,2020/21,06505,Magdalena,2860,1060,8162,7700
Maíz,2021/22,06505,Magdalena,2100,300,2040,6800
Maíz,2022/23,06505,Magdalena,1600,200,1100,5500
Maíz,2023/24,06505,Magdalena,4760,3210,24717,7700
Maíz,2024/25,06505,Magdalena,3760,2210,15028,6800
Maíz,1969/70,06511,Maipu,3000,2600,7300,2808
Maíz,1970/71,06511,Maipu,4000,1800,2840,1578
Maíz,1971/72,06511,Maipu,4000,3950,7850,1987
Maíz,1972/73,06511,Maipu,4300,4150,12270,2957
Maíz,1973/74,06511,Maipu,4500,4400,12150,2761
Maíz,1974/75,06511,Maipu,4400,3000,6600,2200
Maíz,1975/76,06511,Maipu,5800,4100,8160,1990
Maíz,1976/77,06511,Maipu,7000,5000,12500,2500
Maíz,1977/78,06511,Maipu,7800,4300,11500,2674
Maíz,1978/79,06511,Maipu,7500,2000,5600,2800
Maíz,1979/80,06511,Maipu,7500,1700,2800,1647
Maíz,1980/81,06511,Maipu,2500,1700,3740,2200
Maíz,1981/82,06511,Maipu,2500,1250,3120,2496
Maíz,1982/83,06511,Maipu,2500,1500,4200,2800
Maíz,1983/84,06511,Maipu,8000,6016,12030,2000
Maíz,1984/85,06511,Maipu,1500,1500,4500,3000
Maíz,1985/86,06511,Maipu,1500,400,1600,4000
Maíz,1986/87,06511,Maipu,1900,1000,3000,3000
Maíz,1987/88,06511,Maipu,2000,1000,4000,4000
Maíz,1988/89,06511,Maipu,3000,3000,15000,5000
Maíz,1989/90,06511,Maipu,3500,3500,15000,4286
Maíz,1990/91,06511,Maipu,4400,3500,10200,2914
Maíz,1991/92,06511,Maipu,4500,3600,10400,2889
Maíz,1992/93,06511,Maipu,5000,1000,2400,2400
Maíz,1993/94,06511,Maipu,4500,1000,2700,2700
Maíz,1994/95,06511,Maipu,3000,2200,6200,2818
Maíz,1995/96,06511,Maipu,3000,1800,4300,2389
Maíz,1996/97,06511,Maipu,9000,5400,22100,4093
Maíz,1997/98,06511,Maipu,8200,5200,24400,4692
Maíz,1998/99,06511,Maipu,6500,3500,10200,2914
Maíz,1999/00,06511,Maipu,5500,3500,16100,4600
Maíz,2000/01,06511,Maipu,4500,3500,15020,4291
Maíz,2001/02,06511,Maipu,4000,2000,10200,5100
Maíz,2002/03,06511,Maipu,2800,1400,6440,4600
Maíz,2003/04,06511,Maipu,2200,1500,8250,5500
Maíz,2004/05,06511,Maipu,2200,1000,5000,5000
Maíz,2005/06,06511,Maipu,2000,880,4840,5500
Maíz,2006/07,06511,Maipu,2200,600,3600,6000
Maíz,2007/08,06511,Maipu,2500,800,4400,5500
Maíz,2008/09,06511,Maipu,2500,300,1020,3400
Maíz,2009/10,06511,Maipu,2100,600,4440,7400
Maíz,2010/11,06511,Maipu,2700,1820,13000,7143
Maíz,2011/12,06511,Maipu,3500,1660,11120,6699
Maíz,2012/13,06511,Maipu,3600,3600,32040,8900
Maíz,2013/14,06511,Maipu,3100,2000,13000,6500
Maíz,2014/15,06511,Maipu,3400,2400,16800,7000
Maíz,2015/16,06511,Maipu,6900,4950,41085,8300
Maíz,2016/17,06511,Maipu,8000,6400,50560,7900
Maíz,2017/18,06511,Maipu,10700,10700,85600,8000
Maíz,2018/19,06511,Maipu,8000,6690,50844,7600
Maíz,2019/20,06511,Maipu,8000,6400,49920,7800
Maíz,2020/21,06511,Maipu,9000,7600,60800,8000
Maíz,2021/22,06511,Maipu,9000,7600,57000,7500
Maíz,2022/23,06511,Maipu,9300,7900,51350,6500
Maíz,2023/24,06511,Maipu,9000,7500,51000,6800
Maíz,2024/25,06511,Maipu,9000,7500,48750,6500
Maíz,1969/70,06518,Mar Chiquita,5800,5200,14200,2731
Maíz,1970/71,06518,Mar Chiquita,7000,3200,5080,1588
Maíz,1971/72,06518,Mar Chiquita,900,700,840,1200
Maíz,1972/73,06518,Mar Chiquita,2000,1900,5580,2937
Maíz,1973/74,06518,Mar Chiquita,2700,2500,6750,2700
Maíz,1974/75,06518,Mar Chiquita,2700,1100,2400,2182
Maíz,1975/76,06518,Mar Chiquita,3300,2300,4560,1983
Maíz,1976/77,06518,Mar Chiquita,4000,2500,6250,2500
Maíz,1977/78,06518,Mar Chiquita,4700,2700,7000,2593
Maíz,1978/79,06518,Mar Chiquita,5000,1500,4050,2700
Maíz,1979/80,06518,Mar Chiquita,5000,500,1000,2000
Maíz,1980/81,06518,Mar Chiquita,8000,5000,14000,2800
Maíz,1981/82,06518,Mar Chiquita,7000,3500,10500,3000
